-2.4	-2.1	20	25	0.8046	0.0285911	0.9382	0.00988382	-1	-1	-1	-1
-2.4	-2.1	25	30	0.8449	0.0238145	0.9381	0.00502096	-1	-1	-1	-1
-2.4	-2.1	30	35	0.8375	0.0340846	0.944	0.00432666	-1	-1	-1	-1
-2.4	-2.1	35	40	0.8648	0.01836	0.9405	0.00788162	-1	-1	-1	-1
-2.4	-2.1	40	45	0.8725	0.00622415	0.9451	0.00623699	-1	-1	-1	-1
-2.4	-2.1	45	50	0.8765	0.0135418	0.9432	0.00618547	-1	-1	-1	-1
-2.4	-2.1	50	60	0.8912	0.0208543	0.9511	0.0104062	-1	-1	-1	-1
-2.4	-2.1	60	120	0.8915	0.00752928	0.95	0.0194093	-1	-1	-1	-1
-2.1	-1.85	20	25	0.8886	0.00974987	0.9458	0.0087818	-1	-1	-1	-1
-2.1	-1.85	25	30	0.9019	0.00472017	0.9503	0.00567274	-1	-1	-1	-1
-2.1	-1.85	30	35	0.914	0.00621691	0.9489	0.00600333	-1	-1	-1	-1
-2.1	-1.85	35	40	0.9148	0.00708025	0.9467	0.00771038	-1	-1	-1	-1
-2.1	-1.85	40	45	0.9216	0.00550273	0.951	0.00793095	-1	-1	-1	-1
-2.1	-1.85	45	50	0.9188	0.00560803	0.9457	0.00939415	-1	-1	-1	-1
-2.1	-1.85	50	60	0.9068	0.0219495	0.9484	0.00891852	-1	-1	-1	-1
-2.1	-1.85	60	120	0.9245	0.00510392	0.9496	0.00560446	-1	-1	-1	-1
-1.85	-1.6	20	25	0.9012	0.00996444	0.9224	0.00886171	-1	-1	-1	-1
-1.85	-1.6	25	30	0.9073	0.010009	0.9391	0.0157801	-1	-1	-1	-1
-1.85	-1.6	30	35	0.9064	0.00630714	0.9307	0.00722011	-1	-1	-1	-1
-1.85	-1.6	35	40	0.9118	0.00589406	0.9349	0.00391152	-1	-1	-1	-1
-1.85	-1.6	40	45	0.9153	0.00516236	0.9422	0.00904434	-1	-1	-1	-1
-1.85	-1.6	45	50	0.9159	0.00290689	0.9335	0.0060208	-1	-1	-1	-1
-1.85	-1.6	50	60	0.9133	0.00667083	0.9308	0.0145066	-1	-1	-1	-1
-1.85	-1.6	60	120	0.9146	0.0032249	0.9257	0.00926175	-1	-1	-1	-1
-1.6	-1.4	20	25	0.9356	0.0217807	0.9439	0.0127122	-1	-1	-1	-1
-1.6	-1.4	25	30	0.9444	0.0078848	0.9385	0.0111946	-1	-1	-1	-1
-1.6	-1.4	30	35	0.9372	0.00942019	0.9297	0.0140246	-1	-1	-1	-1
-1.6	-1.4	35	40	0.9416	0.0086885	0.9345	0.0107648	-1	-1	-1	-1
-1.6	-1.4	40	45	0.9507	0.00375366	0.9513	0.00255539	-1	-1	-1	-1
-1.6	-1.4	45	50	0.957	0.00272029	0.957	0.00491935	-1	-1	-1	-1
-1.6	-1.4	50	60	0.96	0.00300167	0.9586	0.0170141	-1	-1	-1	-1
-1.6	-1.4	60	120	0.9641	0.00220227	0.9752	0.00299666	-1	-1	-1	-1
-1.4	-1.2	20	25	0.9072	0.00906863	0.9445	0.0102728	-1	-1	-1	-1
-1.4	-1.2	25	30	0.9245	0.00241868	0.9449	0.00780064	-1	-1	-1	-1
-1.4	-1.2	30	35	0.9292	0.0110476	0.9415	0.0124652	-1	-1	-1	-1
-1.4	-1.2	35	40	0.9299	0.00825409	0.9468	0.00487032	-1	-1	-1	-1
-1.4	-1.2	40	45	0.9406	0.00475079	0.9491	0.0101828	-1	-1	-1	-1
-1.4	-1.2	45	50	0.9405	0.00560803	0.9577	0.00275862	-1	-1	-1	-1
-1.4	-1.2	50	60	0.9441	0.00860232	0.9604	0.0202141	-1	-1	-1	-1
-1.4	-1.2	60	120	0.948	0.00487545	0.9614	0.00544518	-1	-1	-1	-1
-1.2	-0.9	20	25	0.9265	0.0105361	0.965	0.00403113	-1	-1	-1	-1
-1.2	-0.9	25	30	0.9365	0.0069814	0.9638	0.00482701	-1	-1	-1	-1
-1.2	-0.9	30	35	0.9393	0.00570701	0.9675	0.00407185	-1	-1	-1	-1
-1.2	-0.9	35	40	0.9396	0.00344819	0.9677	0.00715681	-1	-1	-1	-1
-1.2	-0.9	40	45	0.9411	0.00266271	0.9733	0.00265707	-1	-1	-1	-1
-1.2	-0.9	45	50	0.9393	0.00272029	0.9732	0.00201246	-1	-1	-1	-1
-1.2	-0.9	50	60	0.9377	0.0118229	0.9695	0.00902109	-1	-1	-1	-1
-1.2	-0.9	60	120	0.9369	0.00222036	0.9684	0.00452548	-1	-1	-1	-1
-0.9	-0.6	20	25	0.9232	0.00730616	0.9316	0.0121655	-1	-1	-1	-1
-0.9	-0.6	25	30	0.9241	0.00987623	0.9464	0.00583095	-1	-1	-1	-1
-0.9	-0.6	30	35	0.9173	0.0131746	0.9433	0.00878635	-1	-1	-1	-1
-0.9	-0.6	35	40	0.9225	0.00316228	0.9447	0.00290689	-1	-1	-1	-1
-0.9	-0.6	40	45	0.9225	0.00186011	0.9452	0.00594054	-1	-1	-1	-1
-0.9	-0.6	45	50	0.9221	0.00377359	0.9448	0.00382753	-1	-1	-1	-1
-0.9	-0.6	50	60	0.9277	0.0111324	0.9441	0.00485489	-1	-1	-1	-1
-0.9	-0.6	60	120	0.9191	0.00290689	0.9455	0.00598164	-1	-1	-1	-1
-0.6	-0.3	20	25	0.9608	0.00883233	0.9756	0.00470106	-1	-1	-1	-1
-0.6	-0.3	25	30	0.9576	0.00541202	0.9804	0.00608769	-1	-1	-1	-1
-0.6	-0.3	30	35	0.9549	0.00892749	0.9782	0.00138924	-1	-1	-1	-1
-0.6	-0.3	35	40	0.9592	0.00164012	0.9785	0.00282312	-1	-1	-1	-1
-0.6	-0.3	40	45	0.9577	0.0041	0.9776	0.00192354	-1	-1	-1	-1
-0.6	-0.3	45	50	0.9584	0.00178885	0.9762	0.00565685	-1	-1	-1	-1
-0.6	-0.3	50	60	0.9575	0.00269258	0.9757	0.00268701	-1	-1	-1	-1
-0.6	-0.3	60	120	0.956	0.00246982	0.9785	0.00230217	-1	-1	-1	-1
-0.3	-0.2	20	25	0.7871	0.0230361	0.8516	0.01772	-1	-1	-1	-1
-0.3	-0.2	25	30	0.7918	0.0188162	0.8626	0.0220731	-1	-1	-1	-1
-0.3	-0.2	30	35	0.8042	0.0308229	0.856	0.0176301	-1	-1	-1	-1
-0.3	-0.2	35	40	0.8006	0.0102626	0.8596	0.0158231	-1	-1	-1	-1
-0.3	-0.2	40	45	0.7884	0.0162015	0.86	0.0115109	-1	-1	-1	-1
-0.3	-0.2	45	50	0.7883	0.0138134	0.8512	0.00990454	-1	-1	-1	-1
-0.3	-0.2	50	60	0.795	0.0159656	0.8641	0.0139302	-1	-1	-1	-1
-0.3	-0.2	60	120	0.7844	0.00636396	0.8491	0.0104293	-1	-1	-1	-1
-0.2	0	20	25	0.9489	0.0029	0.9719	0.0124193	-1	-1	-1	-1
-0.2	0	25	30	0.948	0.00264008	0.9717	0.00278927	-1	-1	-1	-1
-0.2	0	30	35	0.9433	0.00523927	0.9691	0.00645136	-1	-1	-1	-1
-0.2	0	35	40	0.9486	0.00316228	0.9673	0.00452217	-1	-1	-1	-1
-0.2	0	40	45	0.9478	0.00330151	0.9701	0.00452769	-1	-1	-1	-1
-0.2	0	45	50	0.9475	0.00141421	0.9714	0.0037	-1	-1	-1	-1
-0.2	0	50	60	0.9474	0.00586941	0.9708	0.00402244	-1	-1	-1	-1
-0.2	0	60	120	0.9456	0.00214009	0.9657	0.00502195	-1	-1	-1	-1
0	0.2	20	25	0.946	0.00228473	0.9719	0.00468188	-1	-1	-1	-1
